Name,Start Salary,End Salary,Expected Salary,Education,Responsibility,Effort,Average Workplace Salary,Average Other Salary,Condition,Run ID
Max,54988.57404861481,57500,67200.0,a PhD,high,low,55616.07418018357,55685.79641702454,closed,613480
Caroline,36601.87836876865,55000,43200.0,a Bachelor's degree,medium,low,55616.07418018357,57728.76260367411,closed,613480
Arnault,52382.87781292309,59980,60479.99999999999,a Bachelor's degree,medium,high,50426.24386534202,50208.840093388564,closed,73963877
Roberta,42858.61735567622,51584,50400.0,high school,medium,high,50426.24386534202,51267.091255304884,closed,73963877
Andreas,34998.19025379792,The salary they agreed on is 52000.,36000.0,a Bachelor's degree,low,low,50426.24386534202,52140.47204440247,closed,73963877
Anna,88457.56792838723,60000,70559.99999999999,a Master's degree,high,medium,50426.24386534202,46200.54119167033,closed,73963877
Josh,69398.95244597313,50000,51840.0,a Bachelor's degree,medium,medium,50426.24386534202,48318.16513416079,closed,73963877
Sabrina,59648.67367220872,54000,60479.99999999999,a Bachelor's degree,medium,high,50426.24386534202,49401.52944235683,closed,73963877
Marc,27429.427051401013,45000,43200.0,a Bachelor's degree,low,medium,50426.24386534202,52981.44573355769,closed,73963877
Camilla,40034.817354184655,42500,50400.0,high school,high,medium,50426.24386534202,51580.846811026175,closed,73963877
Max,54991.47284569977,56600,60479.99999999999,a Bachelor's degree,medium,high,50426.24386534202,49918.99620085783,closed,73963877
Caroline,34061.841933168456,47000,30000.0,high school,low,low,50426.24386534202,52244.510746694636,closed,73963877
Arnault,62938.0060468398,53040,50400.0,a Bachelor's degree,high,low,54460.64490231818,53518.71588626022,closed,99926
Roberta,67032.7907569779,52250,70560.0,a Bachelor's degree,high,high,54460.64490231818,53063.73980735599,closed,99926
Andreas,71749.23751495167,72000,70560.0,a Master's degree,medium,high,54460.64490231818,52539.690167581124,closed,99926
Anna,32037.330131280523,40000,36000.0,high school,medium,low,54460.64490231818,56952.124321322364,closed,99926
Josh,33125.22148553902,47000,48000.0,a PhD,low,low,54460.64490231818,56831.24750418254,closed,99926
Sabrina,36629.51535110533,57000,43200.0,a Bachelor's degree,medium,low,54460.64490231818,56441.88151911961,closed,99926
Marc,53993.72401988938,48000,50400.0,a Master's degree,low,medium,54460.64490231818,54512.52500036583,closed,99926
Camilla,53574.553092065835,61000,69120.0,a PhD,medium,medium,54460.64490231818,54559.09954790177,closed,99926
Max,45481.322667551874,52000,42000.0,a Master's degree,low,low,54460.64490231818,55458.34737284777,closed,99926
Caroline,88044.74795698043,93267,94080.0,a PhD,high,high,54460.64490231818,50729.0778962446,closed,99926
Arnault,54495.89270484031,52000,50400.0,a Master's degree,medium,low,61852.58171364256,62669.99160350949,closed,7457343
Roberta,63974.046196921074,68250,67200.0,a PhD,low,high,61852.58171364256,61616.863437722735,closed,7457343
Andreas,80784.06747717918,59000,58799.99999999999,high school,high,high,61852.58171364256,59749.08329547182,closed,7457343
Anna,52698.75324622421,58,60479.99999999999,a Bachelor's degree,medium,high,61852.58171364256,62869.67376557793,closed,7457343
Josh,45695.0265655535,50400,50400.0,a Bachelor's degree,low,high,61852.58171364256,63647.865618985794,closed,7457343
Sabrina,55626.4358188388,56000,58799.99999999999,a Master's degree,low,high,61852.58171364256,62544.37570195409,closed,7457343
Marc,59406.17849063907,62000,50400.0,a Master's degree,low,medium,61852.58171364256,62124.40429397629,closed,7457343
Camilla,72410.24092167869,67200,67200.0,a PhD,high,low,61852.58171364256,60679.50846830521,closed,7457343
Max,93900.19025097266,62000,69120.0,a PhD,medium,medium,61852.58171364256,58291.73632060589,closed,7457343
Caroline,39534.985463578116,57200,36000.0,a Bachelor's degree,low,low,61852.58171364256,64332.31463031639,closed,7457343
Arnault,53792.54626859744,49000,48000.0,a PhD,low,low,48793.19937716901,48237.71638923252,closed,72136547
Roberta,95725.13513238891,95800,94080.0,a PhD,high,high,48793.19937716901,43578.53984881125,closed,72136547
Andreas,33973.473326205436,41350,42000.0,high school,high,low,48793.19937716901,50439.83560505385,closed,72136547
Anna,29874.182618923638,52000,42000.0,high school,low,high,48793.19937716901,50895.31235030739,closed,72136547
Josh,40050.23347768364,53000,42000.0,high school,low,high,48793.19937716901,49764.64003266739,closed,72136547
Sabrina,55867.31619643431,57000,50400.0,a Master's degree,low,medium,48793.19937716901,48007.18639725065,closed,72136547
Marc,47701.68520121434,48500,42000.0,a Master's degree,low,low,48793.19937716901,48914.47873005286,closed,72136547
Camilla,43828.979479371155,53000,48000.0,a PhD,low,low,48793.19937716901,49344.779365813214,closed,72136547
Max,50096.651557633704,51750,50400.0,a Bachelor's degree,high,low,48793.19937716901,48648.37135711738,closed,72136547
Caroline,37021.79051323752,43000,43200.0,a Bachelor's degree,low,medium,48793.19937716901,50101.13369538362,closed,72136547
Arnault,80636.71946124072,66500,67200.0,a PhD,high,low,54649.294841746465,51761.80321735822,closed,943807
Roberta,46879.97842053839,44000,42000.0,a Master's degree,low,low,54649.294841746465,55512.552221880695,closed,943807
Andreas,36820.94407657059,46000,42000.0,high school,high,low,54649.294841746465,56630.22270454378,closed,943807
Anna,41047.47400317484,43510,67200.0,a PhD,low,high,54649.294841746465,56160.60826825442,closed,943807
Josh,46395.65425068403,50000,50400.0,a Master's degree,low,medium,54649.294841746465,55566.366018531175,closed,943807
Sabrina,80048.0823616965,60000,80640.0,a PhD,medium,high,54649.294841746465,51827.20733952979,closed,943807
Marc,69235.00956009935,$0,70560.0,a Bachelor's degree,high,high,54649.294841746465,53028.65987304059,closed,943807
Camilla,38743.3993894508,40875,42000.0,high school,high,low,54649.294841746465,56416.616558668204,closed,943807
Max,40263.620782095306,44000,43200.0,a Bachelor's degree,medium,low,54649.294841746465,56247.70307059659,closed,943807
Caroline,66422.06611191409,63000,70560.0,a Master's degree,medium,high,54649.294841746465,53341.20914506117,closed,943807
Arnault,58264.99240954496,52000,50400.0,high school,medium,high,55224.794128924106,54886.99431996624,closed,11663076
Roberta,37498.01373184631,39273,36000.0,high school,medium,low,55224.794128924106,57194.436395266086,closed,11663076
Andreas,60523.55536390578,50000,57600.0,a PhD,medium,low,55224.794128924106,54636.04288059281,closed,11663076
Anna,56529.96775697907,52000,58799.99999999999,a Master's degree,low,high,55224.794128924106,55079.774836918004,closed,11663076
Josh,34033.913446467544,37500,30000.0,high school,low,low,55224.794128924106,57579.336426974834,closed,11663076
Sabrina,48613.79737069489,48613,36000.0,high school,low,medium,55224.794128924106,55959.34932428291,closed,11663076
Marc,59122.211604698525,56000,60480.0,a Master's degree,medium,medium,55224.794128924106,54791.747742726955,closed,11663076
Camilla,79807.3543730752,55000,80640.0,a PhD,high,medium,55224.794128924106,52493.398546240656,closed,11663076
Max,60176.34907187041,60000,58799.99999999999,high school,high,high,55224.794128924106,54674.62135748562,closed,11663076
Caroline,57677.78616015842,67200,67200.0,a PhD,low,high,55224.794128924106,54952.239458786964,closed,11663076
Arnault,59459.158076005246,61500,43200.0,a Bachelor's degree,medium,low,56656.16575004086,56344.72215826704,closed,29118
Roberta,50760.88005083419,55000,36000.0,a Bachelor's degree,low,low,56656.16575004086,57311.19749439715,closed,29118
Andreas,76871.42252219131,62000,67200.0,a PhD,low,high,56656.16575004086,54410.02610869081,closed,29118
Anna,43505.92367875652,50000,50400.0,a Bachelor's degree,low,high,56656.16575004086,58117.303757961345,closed,29118
Josh,74436.44845873806,"52,000",70560.0,a Master's degree,medium,high,56656.16575004086,54680.578782407836,closed,29118
Sabrina,65842.2092109846,78000,82319.99999999999,a Master's degree,high,high,56656.16575004086,55635.49425438044,closed,29118
Marc,55524.24204106951,70000,70560.0,a Bachelor's degree,high,high,56656.16575004086,56781.935051037675,closed,29118
Camilla,47998.67982076903,44520,43200.0,high school,medium,medium,56656.16575004086,57618.10863107107,closed,29118
Max,50630.59563831227,52000,50400.0,a Master's degree,low,medium,56656.16575004086,57325.67354023292,closed,29118
Caroline,41532.09800274791,49725,50400.0,high school,high,medium,56656.16575004086,58336.617721962306,closed,29118
Arnault,52948.50735863505,50000,67200.0,a PhD,low,high,58652.61033241728,59286.39955172641,closed,8178997
Roberta,72821.96502135516,80000,82319.99999999999,a Master's degree,high,high,58652.61033241728,57078.237589201955,closed,8178997
Andreas,46161.06712779854,50000,50400.0,high school,medium,high,58652.61033241728,60040.559577374916,closed,8178997
Anna,42367.52534338784,46200,43200.0,a Bachelor's degree,low,medium,58652.61033241728,60462.06422008722,closed,8178997
Josh,42540.94895706165,47000,48000.0,a PhD,low,low,58652.61033241728,60442.79492967902,closed,8178997
Sabrina,31536.707931292785,36000,43200.0,a Bachelor's degree,medium,low,58652.61033241728,61665.488376986665,closed,8178997
Marc,48425.82641427258,50500,50400.0,a Bachelor's degree,low,high,58652.61033241728,59788.919656655584,closed,8178997
Camilla,72025.98633827186,51000,50400.0,a Bachelor's degree,high,low,58652.61033241728,57166.6796651001,closed,8178997
Max,65731.60536989935,56000,58799.99999999999,high school,high,high,58652.61033241728,57866.0553282526,closed,8178997
Caroline,111965.96346219795,60000,82319.99999999999,a Master's degree,high,high,58652.61033241728,52728.90442910832,closed,8178997
Arnault,48358.968159965276,61800,50400.0,high school,medium,high,47560.36188085303,47471.62784984055,closed,1284676
Roberta,78358.22944664277,60000,82319.99999999999,a Master's degree,high,high,47560.36188085303,44138.37659576527,closed,1284676
Andreas,38264.19094386152,50400,50400.0,a Master's degree,medium,low,47560.36188085303,48593.26976274097,closed,1284676
Anna,28271.777996249253,29120,42000.0,high school,low,high,47560.36188085303,49703.53786803122,closed,1284676
Josh,67607.59360918388,67807,80640.0,a PhD,high,medium,47560.36188085303,45332.891688816264,closed,1284676
Sabrina,28483.623537734165,33500,36000.0,high school,medium,low,47560.36188085303,49679.9994745329,closed,1284676
Marc,47097.87939342199,47000,43200.0,a Bachelor's degree,low,medium,47560.36188085303,47611.74882390092,closed,1284676
Camilla,36223.165944630615,53000,36000.0,high school,low,medium,47560.36188085303,48820.05031821107,closed,1284676
Max,63280.367271449795,67000,57600.0,a PhD,medium,low,47560.36188085303,45813.694615231165,closed,1284676
Caroline,39657.82250539098,53000,50400.0,high school,high,medium,47560.36188085303,48438.42181145992,closed,1284676
Arnault,56135.23081977793,58000,42000.0,high school,low,high,61727.023403367435,62348.33369043293,closed,987644
Roberta,30711.626831950292,41500,42000.0,a Master's degree,low,low,61727.023403367435,65173.178577969345,closed,987644
Andreas,61784.66183620776,51500,51840.0,a Bachelor's degree,medium,medium,61727.023403367435,61720.61913305185,closed,987644
Anna,59643.77790782541,46000,60479.99999999999,a Bachelor's degree,medium,high,61727.023403367435,61958.49512509433,closed,987644
Josh,53399.92899284506,54500,48000.0,a PhD,low,low,61727.023403367435,62652.2561156477,closed,987644
Sabrina,57113.63175866935,58000,50400.0,high school,medium,high,61727.023403367435,62239.62247500055,closed,987644
Marc,72750.62622969438,60400,60480.0,a Bachelor's degree,high,medium,61727.023403367435,60502.17864488667,closed,987644
Camilla,90033.0265114218,90000,94080.0,a PhD,high,high,61727.023403367435,58581.91194691695,closed,987644
Max,84600.1589210397,87500,70559.99999999999,a Master's degree,high,medium,61727.023403367435,59185.56390140385,closed,987644
Caroline,51097.56422424267,56000,57600.0,a PhD,medium,low,61727.023403367435,62908.07442327018,closed,987644
Arnault,49093.59017948635,51400,50400.0,a Master's degree,medium,low,55067.29633883061,55731.04146764663,closed,210726
Roberta,30466.13335175011,32750,30000.0,high school,low,low,55067.29633883061,57800.75889295067,closed,210726
Andreas,74370.27310992652,85000,94080.0,a PhD,high,high,55067.29633883061,52922.52114204218,closed,210726
Anna,53998.94554043018,52545,70559.99999999999,a Master's degree,high,medium,55067.29633883061,55186.00198309732,closed,210726
Josh,81922.78500660732,58000,67200.0,a PhD,low,high,55067.29633883061,52083.35315352209,closed,210726
Sabrina,64263.11818579907,78000,80640.0,a PhD,high,medium,55067.29633883061,54045.53835583411,closed,210726
Marc,75073.19619610597,78000,50400.0,high school,high,medium,55067.29633883061,52844.41857691112,closed,210726
Camilla,45018.477802607165,50300,50400.0,a Master's degree,low,medium,55067.29633883061,56183.83173174432,closed,210726
Max,42591.68971583232,50000,36000.0,high school,low,medium,55067.29633883061,56453.474852497086,closed,210726
Caroline,33874.75429976118,36500,36000.0,a Bachelor's degree,low,low,55067.29633883061,57422.02323206054,closed,210726
Arnault,68943.05842267489,"$52,000",58799.99999999999,a Master's degree,low,high,72317.1970605375,72692.10135363335,closed,5329409
Roberta,82796.39252582497,47250,80640.0,a PhD,medium,high,72317.1970605375,71152.8420088389,closed,5329409
Andreas,111549.69655492614,113500,70560.0,a Master's degree,medium,high,72317.1970605375,67958.03045004988,closed,5329409
Anna,102073.29269286068,109073,70560.0,a Master's degree,medium,high,72317.1970605375,69010.9642125016,closed,5329409
Josh,46930.46110424955,53000,70560.0,a Bachelor's degree,high,high,72317.1970605375,75137.94550012505,closed,5329409
Sabrina,76824.50453307712,78500,70559.99999999999,a Master's degree,high,medium,72317.1970605375,71816.38511914421,closed,5329409
Marc,47866.48080140292,52000,50400.0,a Bachelor's degree,low,high,72317.1970605375,75033.94331155246,closed,5329409
Camilla,72806.6829651481,65000,57600.0,a PhD,low,medium,72317.1970605375,72262.80973780299,closed,5329409
Max,35225.405663288155,38000,30000.0,high school,low,low,72317.1970605375,76438.50721578742,closed,5329409
Caroline,78155.9953419224,80000,82319.99999999999,a Master's degree,high,high,72317.1970605375,71668.44169593918,closed,5329409
Arnault,35842.73451271212,37500,36000.0,a Bachelor's degree,low,low,54918.401480538734,57037.92003251947,closed,389374
Roberta,43086.66145973414,44000,43200.0,a Bachelor's degree,medium,low,54918.401480538734,56233.03926062814,closed,389374
Andreas,46952.53082636511,58,50400.0,high school,medium,high,54918.401480538734,55803.498219891364,closed,389374
Anna,72612.97607641423,55000,70559.99999999999,a Master's degree,high,medium,54918.401480538734,52952.33763655257,closed,389374
Josh,58372.45322582853,68000,70560.0,a Master's degree,medium,high,54918.401480538734,54534.617953284316,closed,389374
Sabrina,38528.38062291948,49000,50400.0,a Master's degree,low,medium,54918.401480538734,56739.514909163096,closed,389374
Marc,61048.08814696018,62000,58799.99999999999,high school,high,high,54918.401480538734,54237.325184269685,closed,389374
Camilla,58651.6891186711,51600,50400.0,high school,medium,high,54918.401480538734,54503.59174296847,closed,389374
Max,43200.85894767418,50000,48000.0,a PhD,low,low,54918.401480538734,56220.35065085702,closed,389374
Caroline,90887.64186810826,93068,60480.0,a Master's degree,medium,medium,54918.401480538734,50921.819215253236,closed,389374
Arnault,50752.96175492565,45675,51840.0,a Bachelor's degree,medium,medium,57947.05225013303,58746.3956384894,closed,59449
Roberta,75565.38118504644,68000,70560.0,a Master's degree,medium,high,57947.05225013303,55989.460146253754,closed,59449
Andreas,56595.91229846806,55000,58799.99999999999,a Master's degree,high,low,57947.05225013303,58097.17891142913,closed,59449
Anna,73807.29256095833,74000,80640.0,a PhD,medium,high,57947.05225013303,56184.803326707995,closed,59449
Josh,65409.867063642596,60500,58799.99999999999,high school,high,high,57947.05225013303,57117.850604187515,closed,59449
Sabrina,37492.217322804856,55000,43200.0,high school,medium,medium,57947.05225013303,60219.81168650282,closed,59449
Marc,49171.97168519725,57000,51840.0,a Bachelor's degree,medium,medium,57947.05225013303,58922.06120179256,closed,59449
Camilla,33935.85619769973,50000,36000.0,high school,medium,low,57947.05225013303,60614.96292262561,closed,59449
Max,39795.11598054686,43,43200.0,high school,medium,medium,57947.05225013303,59963.934057864826,closed,59449
Caroline,96943.94645204047,90000,70559.99999999999,a Master's degree,high,medium,57947.05225013303,53614.06400547664,closed,59449
Arnault,57179.94274234675,57000,57600.0,a PhD,low,medium,60049.21437811856,60368.022337648756,closed,31791
Roberta,36084.26778040272,55000,48000.0,a PhD,low,low,60049.21437811856,62711.98622230921,closed,31791
Andreas,69320.00166812228,80640,80640.0,a PhD,medium,high,60049.21437811856,59019.126901451484,closed,31791
Anna,39695.69051583,40500,43200.0,a Bachelor's degree,low,medium,60049.21437811856,62310.71702948396,closed,31791
Josh,39815.28908837558,49000,50400.0,a Master's degree,medium,low,60049.21437811856,62297.42829920111,closed,31791
Sabrina,73280.14409524709,55000,69120.0,a PhD,medium,medium,60049.21437811856,58579.111076215384,closed,31791
Marc,63247.05489381119,61000,58799.99999999999,a Master's degree,low,high,60049.21437811856,59693.89876526382,closed,31791
Camilla,51375.84004112627,51000,50400.0,high school,high,medium,60049.21437811856,61012.92263778437,closed,31791
Max,83856.68006296772,60000,67200.0,a PhD,low,high,60049.21437811856,57403.94041313532,closed,31791
Caroline,86637.23289295602,83500,80640.0,a PhD,medium,high,60049.21437811856,57094.99009869218,closed,31791
Arnault,56288.69732620301,70000,70559.99999999999,a Master's degree,high,medium,53453.53692473682,53138.51910235169,closed,5734892
Roberta,61511.21085499901,62500,60480.0,a Bachelor's degree,high,medium,53453.53692473682,52558.23982137435,closed,5734892
Andreas,58595.892799246816,61000,67200.0,a PhD,high,low,53453.53692473682,52882.16404979126,closed,5734892
Anna,44577.69203723126,57000,58799.99999999999,a Master's degree,high,low,53453.53692473682,54439.741912237434,closed,5734892
Josh,44948.25971121579,58500,43200.0,a Bachelor's degree,medium,low,53453.53692473682,54398.567726239155,closed,5734892
Sabrina,61139.58384227604,51875,58799.99999999999,high school,high,high,53453.53692473682,52599.53171167691,closed,5734892
Marc,77052.4995445531,63000,60480.0,a Bachelor's degree,high,medium,53453.53692473682,50831.42996697946,closed,5734892
Camilla,52537.76313453908,47500,42000.0,a Master's degree,low,low,53453.53692473682,53555.28956809212,closed,5734892
Max,43889.8829682991,48500,42000.0,high school,high,low,53453.53692473682,54516.165142118785,closed,5734892
Caroline,33993.887028805046,42000,43200.0,a Bachelor's degree,low,medium,53453.53692473682,55615.720246507015,closed,5734892
Arnault,34456.32776692489,42720,43200.0,a Bachelor's degree,medium,low,49988.36949529058,51714.15190955343,closed,37530
Roberta,37706.68933610399,37206,36000.0,high school,medium,low,49988.36949529058,51353.000624089094,closed,37530
Andreas,48071.67108457222,56100,50400.0,a Bachelor's degree,high,low,49988.36949529058,50201.3359853704,closed,37530
Anna,60330.65920559793,56460,50400.0,a Master's degree,low,medium,49988.36949529058,48839.22619414532,closed,37530
Josh,92352.53090760291,75000,94080.0,a PhD,high,high,49988.36949529058,45281.2404494781,closed,37530
Sabrina,32291.32146846709,32500,30000.0,high school,low,low,49988.36949529058,51954.70816493764,closed,37530
Marc,83352.24729599358,60480,60480.0,a Master's degree,medium,medium,49988.36949529058,46281.27196187914,closed,37530
Camilla,59703.55576537163,61200,69120.0,a PhD,medium,medium,49988.36949529058,48908.90435417046,closed,37530
Max,24597.47246026366,29720,36000.0,high school,medium,low,49988.36949529058,52809.580276960245,closed,37530
Caroline,27021.21966200794,35280,36000.0,a Bachelor's degree,low,low,49988.36949529058,52540.27503232199,closed,37530
Arnault,56340.76432554884,66500,69120.0,a PhD,medium,medium,48035.62521048859,47112.8319754819,closed,509374
Roberta,39467.097197731266,52000,60480.0,a Master's degree,medium,medium,48035.62521048859,48987.683878572745,closed,509374
Andreas,56173.203815337445,56000,57600.0,a PhD,low,medium,48035.62521048859,47131.44980994983,closed,509374
Anna,37694.75172007479,53000,43200.0,high school,medium,medium,48035.62521048859,49184.6111538679,closed,509374
Josh,47115.29656263347,30000,30000.0,high school,low,low,48035.62521048859,48137.88394913916,closed,509374
Sabrina,29253.097417206045,30000,30000.0,high school,low,low,48035.62521048859,50122.57274307554,closed,509374
Marc,45979.79748960315,52500,50400.0,a Master's degree,low,medium,48035.62521048859,48264.0505128092,closed,509374
Camilla,63217.55142197882,46350,70559.99999999999,a Master's degree,high,medium,48035.62521048859,46348.744520323016,closed,509374
Max,80122.69415305319,60000,80640.0,a PhD,high,medium,48035.62521048859,44470.395327981416,closed,509374
Caroline,24991.998001718966,46000,43200.0,a Bachelor's degree,medium,low,48035.62521048859,50596.02823368522,closed,509374
Arnault,60079.848653823006,53000,57600.0,a PhD,medium,low,61796.320437559414,61987.03952464124,closed,49139
Roberta,70989.36063130014,52500,58799.99999999999,a Master's degree,low,high,61796.320437559414,60774.87152714378,closed,49139
Andreas,80350.33573596222,85550,80640.0,a PhD,high,medium,61796.320437559414,59734.76318218132,closed,49139
Anna,95206.19470333461,55000,80640.0,a PhD,high,medium,61796.320437559414,58084.11218580662,closed,49139
Josh,41479.77513229972,51625,51840.0,a Bachelor's degree,medium,medium,61796.320437559414,64053.714360366044,closed,49139
Sabrina,41646.51139680492,48000,43200.0,a Bachelor's degree,medium,low,61796.320437559414,64035.18810875436,closed,49139
Marc,55325.10706981268,59000,57600.0,a PhD,medium,low,61796.320437559414,62515.34414508683,closed,49139
Camilla,49572.37054855097,51910,67200.0,a PhD,high,low,61796.320437559414,63154.53709189369,closed,49139
Max,38566.000061931,47000,48000.0,a PhD,low,low,61796.320437559414,64377.467145962575,closed,49139
Caroline,84747.70044177488,50000,70559.99999999999,a Master's degree,high,medium,61796.320437559414,59246.167103757696,closed,49139
Arnault,43697.20998419062,51750,50400.0,a Bachelor's degree,low,high,49918.789002961115,50610.07556060228,closed,293774
Roberta,64108.17826333181,55000,80640.0,a PhD,medium,high,49918.789002961115,48342.19019625326,closed,293774
Andreas,44171.22508868851,50000,50400.0,a Bachelor's degree,low,high,49918.789002961115,50557.40721565807,closed,293774
Anna,37659.19555571612,53000,36000.0,high school,low,medium,49918.789002961115,51280.966052655,closed,293774
Josh,50848.31189453531,47000,43200.0,a Bachelor's degree,low,medium,49918.789002961115,49815.50868167509,closed,293774
Sabrina,44041.088583423414,47500,50400.0,high school,medium,high,49918.789002961115,50571.86682735419,closed,293774
Marc,41192.12678881416,42000,43200.0,a Bachelor's degree,medium,low,49918.789002961115,50888.418137866334,closed,293774
Camilla,77459.70930609858,59000,58799.99999999999,high school,high,high,49918.789002961115,46858.68674705695,closed,293774
Max,54435.593838134606,57000,50400.0,high school,high,medium,49918.789002961115,49416.92179905294,closed,293774
Caroline,41575.25072667802,53820,42000.0,high school,low,high,49918.789002961115,50845.84881143701,closed,293774
Arnault,74060.10004462021,80750,82319.99999999999,a Master's degree,high,high,51897.31300408761,49434.781110695105,closed,736240
Roberta,40492.91309804532,45000,50400.0,a Master's degree,medium,low,51897.31300408761,53164.468549203426,closed,736240
Andreas,50546.53802811532,65500,43200.0,a Bachelor's degree,medium,low,51897.31300408761,52047.399112528976,closed,736240
Anna,74666.86564630987,56700,70560.0,a Master's degree,medium,high,51897.31300408761,49367.36271050737,closed,736240
Josh,57050.79074386196,67200,69120.0,a PhD,medium,medium,51897.31300408761,51324.70436633491,closed,736240
Sabrina,62821.81466300302,55800,80640.0,a PhD,medium,high,51897.31300408761,50683.47948643035,closed,736240
Marc,42384.65282929245,55500,57600.0,a PhD,medium,low,51897.31300408761,52954.27524573152,closed,736240
Camilla,38941.642873287725,44000,43200.0,high school,medium,medium,51897.31300408761,53336.831907509826,closed,736240
Max,44943.8032199465,46000,36000.0,high school,medium,low,51897.31300408761,52669.92520232552,closed,736240
Caroline,33064.008894393795,44000,36000.0,high school,medium,low,51897.31300408761,53989.902349609154,closed,736240
Arnault,118271.28024801867,118000,94080.0,a PhD,high,high,59406.18601355015,52865.61998749809,closed,34038861
Roberta,43693.81886962445,51500,42000.0,high school,high,low,59406.18601355015,61152.00458509746,closed,34038861
Andreas,69005.45881847217,70560,70560.0,a Bachelor's degree,high,high,59406.18601355015,58339.60014633658,closed,34038861
Anna,44632.733194744294,53000,50400.0,high school,high,medium,59406.18601355015,61047.68077119524,closed,34038861
Josh,38322.85682216042,52000,42000.0,high school,high,low,59406.18601355015,61748.778145926786,closed,34038861
Sabrina,42157.749238370154,55000,48000.0,a PhD,low,low,59406.18601355015,61322.67898857015,closed,34038861
Marc,48656.59290891985,50015,43200.0,high school,medium,medium,59406.18601355015,60600.58524739797,closed,34038861
Camilla,53915.32971474015,3000,51840.0,a Bachelor's degree,medium,medium,59406.18601355015,60016.281157862366,closed,34038861
Max,69102.41553266322,63000,67200.0,a PhD,high,low,59406.18601355015,58328.82717809314,closed,34038861
Caroline,66303.6247877881,58000,67200.0,a PhD,high,low,59406.18601355015,58639.8039275237,closed,34038861
Arnault,34800.28253419418,46000,43200.0,a Bachelor's degree,low,medium,64296.31711426339,67573.65428982663,closed,318800
Roberta,54732.34371912372,61000,70559.99999999999,a Master's degree,high,medium,64296.31711426339,65358.98082483446,closed,318800
Andreas,46375.898424447754,49250,36000.0,high school,medium,low,64296.31711426339,66287.47474646513,closed,318800
Anna,93491.60914964954,70500,70560.0,a Master's degree,medium,high,64296.31711426339,61052.395776998266,closed,318800
Josh,38063.97734741244,51250,43200.0,high school,medium,medium,64296.31711426339,67211.02153280238,closed,318800
Sabrina,68095.52144961116,68500,60479.99999999999,a Bachelor's degree,medium,high,64296.31711426339,63874.183299224744,closed,318800
Marc,52665.72917915349,57000,48000.0,a PhD,low,low,64296.31711426339,65588.60466260894,closed,318800
Camilla,116432.80433398562,116000,82319.99999999999,a Master's degree,high,high,64296.31711426339,58503.3740898498,closed,318800
Max,66371.84973894563,54000,57600.0,a PhD,low,medium,64296.31711426339,64065.70237818759,closed,318800
Caroline,71933.15526611035,75000,80640.0,a PhD,medium,high,64296.31711426339,63447.77954183595,closed,318800
Arnault,55028.52828198765,50,50400.0,a Bachelor's degree,high,low,52293.1877142706,51989.26098452426,closed,970019
Roberta,63991.52139762814,65230,58799.99999999999,a Master's degree,high,low,52293.1877142706,50993.37286056421,closed,970019
Andreas,40608.88864617436,51750,50400.0,high school,medium,high,52293.1877142706,53591.4431662813,closed,970019
Anna,26025.530619297853,38000,36000.0,high school,low,medium,52293.1877142706,55211.81628037868,closed,970019
Josh,38732.51338263672,42000,43200.0,high school,medium,medium,52293.1877142706,53799.92930667437,closed,970019
Sabrina,72674.87963970467,51000,50400.0,high school,high,medium,52293.1877142706,50028.555278111264,closed,970019
Marc,70396.78205650306,58000,58799.99999999999,a Master's degree,high,low,52293.1877142706,50281.67723180033,closed,970019
Camilla,66425.99861877023,68000,69120.0,a PhD,medium,medium,52293.1877142706,50722.87539154842,closed,970019
Max,38419.478097650244,52000,36000.0,high school,low,medium,52293.1877142706,53834.7110050062,closed,970019
Caroline,50627.7564023531,57000,58799.99999999999,a Master's degree,low,high,52293.1877142706,52478.235637816986,closed,970019
Arnault,90015.5343010192,46800,70559.99999999999,a Master's degree,high,medium,59067.1782696657,55628.47204395975,closed,80192173
Roberta,96734.6110166755,55000,70560.0,a Master's degree,medium,high,59067.1782696657,54881.90796444239,closed,80192173
Andreas,60145.26751518604,66500,67200.0,a PhD,low,high,59067.1782696657,58947.390575719,closed,80192173
Anna,88473.63781679136,52000,70560.0,a Bachelor's degree,high,high,59067.1782696657,55799.79387554063,closed,80192173
Josh,37315.15082613737,46000,43200.0,a Bachelor's degree,medium,low,59067.1782696657,61484.07020783551,closed,80192173
Sabrina,52211.20057955098,53000,50400.0,a Bachelor's degree,low,high,59067.1782696657,59828.95356856734,closed,80192173
Marc,36983.47134138001,38000,36000.0,a Bachelor's degree,low,low,59067.1782696657,61520.923483919665,closed,80192173
Camilla,30979.181977357253,57575,50400.0,high school,medium,high,59067.1782696657,62188.06674658886,closed,80192173
Max,40834.21901214343,43200,42000.0,a Master's degree,low,low,59067.1782696657,61093.062631612614,closed,80192173
Caroline,56979.508310415935,55000,50400.0,a Bachelor's degree,low,high,59067.1782696657,59299.14159847124,closed,80192173
Arnault,43575.61051626493,52000,36000.0,high school,low,medium,56046.59109011178,57432.25559831699,closed,50675043
Roberta,45200.00614605143,50200,50400.0,a Bachelor's degree,low,high,56046.59109011178,57251.76719500738,closed,50675043
Andreas,45432.603967271665,46000,42000.0,high school,high,low,56046.59109011178,57225.922992649575,closed,50675043
Anna,79235.79439482746,72000,58799.99999999999,high school,high,high,56046.59109011178,53470.012945143375,closed,50675043
